date,LPX,AAL,CR,DAL,DLX,LUV,RHI,SNA,URI,AAP,AZO,EXPE,KBH,NFLX,PCLN,PHM,SHLD,TIF,TSN,HCA,AFL,AIZ,AMP,BLK,ETFC,GNW,HIG,LNC,MET,NTRS,PFG,PRU,UNM,AKAM,BVSN,CVG,FB,GOOGL,IAC,ORCL,VIAV,S,DYN,CBG,HST,RLGY
18 09 1998,19.5,,26,,31.875,8.944444444,23.15625,31.6875,20.0625,,23.625,,10.375,,,6.671875,,9.078125,20.75,,15.78125,,,,45.2345,,51.125,46.25,,35.8125,,,48.4375,,498.4375,13.75,,,42.75,4.53125,39.9063,,,,13.25,
21 09 1998,19.625,,26.125,,31.9375,9,23.4375,30.6875,20.25,,23.0625,,11,,,6.59375,,8.984375,20.125,,15.90625,,,,46.875,,50,45.09375,,35.5,,,48.875,,484.375,13.5,,,42.75,4.635416667,41.25,,,,13.375,
22 09 1998,20.125,,26,,32,9.583333333,23.3125,30.875,20.5625,,22.75,,10.25,,,6.5,,8.984375,18.625,,15.53125,,,,45.625,,50.0625,45.3125,,35.8125,,,49.3125,,462.5,13.375,,,46.5,4.770833333,43.75,,,,13.75,
23 09 1998,21.125,,26,,31.625,10.05555556,23.25,31.8125,20.125,,22.3125,,10.875,,,6.765625,,8.890625,19.375,,15.6875,,,,47.8125,,51.625,46.125,,37.5,,,50.4375,,354.6875,13.4375,,,48.5,4.770833333,45.5,,,,14.1875,
24 09 1998,20.8125,,25.75,,31,9.638888889,23.5,31.4375,20.625,,23.25,,11.25,,,6.734375,,8.484375,19,,15.09375,,,,45.625,,50.4375,45.8125,,35.9375,,,51.5,,350,13.9375,,,46,4.729166667,43.875,,,,14.0625,
25 09 1998,21.0625,,25.5625,,30.5,9.722222222,22.46875,30.625,20.1875,,24.1875,,12,,,6.46875,,8.328125,19.375,,14.8125,,,,46.25,,49.75,44.59375,,35.53125,,,51,,304.6875,13.5,,,45.625,4.822916667,44,,,,14.1875,
28 09 1998,21.25,,24.5625,,30.1875,10.02777778,21.5625,30.625,20.75,,24.625,,12.125,,,6.328125,,8.40625,20.125,,15.40625,,,,45.9375,,48.75,44.125,,36.03125,,,52,,290.625,14.4375,,,47,4.6875,45,,,,13.875,
29 09 1998,21.5625,,24.375,,29.9375,9.777777778,21.96875,30.5625,21.375,,25,,12.125,,,6.3125,,8.359375,20.0625,,15.40625,,,,45.15625,,49.25,43.875,,35.5625,,,52,,275,14.6875,,,46,4.84375,40.75,,,,13.875,
30 09 1998,20.375,,23.5,,28.4375,9,21.59375,30.8125,23.9375,,24.625,,11.71875,,,6.171875,,7.84375,19.875,,14.28125,,,,46.71875,,47.4375,41.125,,34.125,,,49.6875,,264.0625,14.9375,,,38.875,4.854166667,41,,,,12.6875,
1 10 1998,20.3125,,22.3125,,27.25,8.444444444,20.4375,29.9375,21.625,,22.3125,,11.03125,,,5.84375,,7.671875,19.9375,,13.8125,,,,43.90625,,46.375,39.65625,,33.1875,,,46.875,,268.75,13.4375,,,39.625,4.5,40.375,,,,12.625,
2 10 1998,20.25,,22.875,,28.1875,8.555555556,19.875,30.8125,21,,22.8125,,11.21875,,,6.109375,,7.40625,21.0625,,13.625,,,,44.45325,,46.625,40.125,,34.71875,,,49.0625,,306.25,13,,,38.125,4.333333333,39.875,,,,12.375,
5 10 1998,20.4375,,22.8125,,27.8125,8.472222222,18.125,31.375,20.0625,,21.875,,10.8125,,,5.9375,,6.90625,21,,13.65625,,,,42.34375,,44.375,38.84375,,32.5625,,,47.5,,296.875,11.875,,,35.5,3.958333333,35.375,,,,11.625,
6 10 1998,20.5625,,22.875,,27.875,8.555555556,17.09375,30.375,18.4375,,21.5,,10.5,,,5.90625,,7.265625,21.3125,,13.09375,,,,39.53125,,44.375,38.25,,32.5625,,,46.9375,,296.875,11.6875,,,34.75,3.864583333,37.25,,,,11.5625,
7 10 1998,20.6875,,22.4375,,27.625,8.055555556,16.03125,29.625,14.4375,,22.0625,,10.15625,,,5.3125,,7.140625,21.6875,,14.59375,,,,32.34375,,40.0625,37.875,,31.53125,,,45.5,,290.625,11.0625,,,32,4.0625,34.375,,,,10,
8 10 1998,20.1875,,21.875,,26.375,7.277777778,15,29.375,12.4375,,21.5625,,9.15625,,,5.03125,,7.09375,20.4375,,15.25,,,,30.07825,,38.1875,34.40625,,30.3125,,,44.5,,275,9.875,,,30.375,3.979166667,36,,,,10.125,
9 10 1998,19.625,,22.375,,26.4375,7.777777778,15.59375,30.125,14.875,,22.875,,8.75,,,5,,7,20.4375,,16.28125,,,,32.26575,,41.5625,35.53125,,32.1875,,,44.5625,,296.875,11.0625,,,34.125,4.25,40.25,,,,10.4375,
12 10 1998,20.0625,,23.0625,,26.375,7.777777778,17.59375,29.9375,18.1875,,23.8125,,9.15625,,,5.125,,6.9375,21,,16.21875,,,,35.46875,,42.9375,35.78125,,34.75,,,45.5,,326.5625,12.1875,,,38.25,4.135416667,40.625,,,,11.125,
13 10 1998,19.875,,23,,26.5625,7.472222222,17.78125,29.1875,18.25,,23.5625,,9.0625,,,5.21875,,6.9375,20.375,,16.1875,,,,32.5,,44,36.0625,,34.125,,,44.375,,312.5,12,,,37.125,4.125,43,,,,11.4375,
14 10 1998,20.5,,23,,29.375,7.722222222,18.125,29.25,18.0625,,23.9375,,9.5,,,5.546875,,7.125,20.8125,,16.5,,,,33.125,,45.5,38.25,,34.9375,,,44.6875,,331.25,11.75,,,38,4.28125,43,,,,11.6875,
15 10 1998,20.125,,25.375,,29.5625,8.916666667,19.96875,30.3125,20.125,,26.25,,10.375,,,5.828125,,8.53125,21.5,,17.5,,,,35.46875,,48.625,40.34375,,37.3125,,,47.5,,368.75,11,,,39.375,4.458333333,45.5,,,,12.0625,
16 10 1998,20.8125,,26.75,,30.125,9,19.46875,33,21.4375,,26.0625,,11.125,,,5.859375,,8.125,22,,18.1875,,,,37.65625,,47.9375,40.625,,37.21875,,,49.75,,365.625,11.1875,,,40.875,4.40625,48.25,,,,13.625,
19 10 1998,21.5625,,27.5,,30.375,9.277777778,20.5,33.8125,22.125,,26.75,,11.28125,,,5.953125,,8.25,22.375,,18.09375,,,,39.53125,,48,38.8125,,36.25,,,50.8125,,385.9375,11.5625,,,41.25,4.645833333,50,,,,13.9375,
20 10 1998,21.875,,28.0625,,30.8125,9,21.21875,34.0625,22.875,,27.1875,,11.8125,,,6.21875,,8.09375,22.5,,17.59375,,,,41.25,,49.5,38,,37.25,,,52.625,,353.125,11.9375,,,41.875,4.364583333,51.375,,,,15.0625,
21 10 1998,22.3125,,29,,30.625,9,20.28125,33.6875,24,,27,,13.46875,,,6.125,,7.875,22.375,,17,,,,43.28125,,49.6875,37.875,,37.32815,,,51.3125,,373.4375,12.5625,,,42.25,4.520833333,50.875,,,,14.875,
22 10 1998,21.6875,,29.625,,31.4375,9.111111111,20.75,33.25,24.5,,26.6875,,13.46875,,,6.40625,,8.46875,22.625,,17,,,,42.5,,49.5625,37.0625,,37.1094,,,47,,420.3125,12.25,,,47.1876,4.53125,52.625,,,,14.375,
23 10 1998,21.3125,,28.6875,,31.0625,9.194444444,20.5,33.125,24.9375,,26.625,,13.0625,,,6.140625,,8.5625,22.9375,,16.75,,,,40.46875,,49.3125,35.15625,,35.75,,,45.5,,378.125,12.1875,,,44,4.515633333,53,,,,14.375,
26 10 1998,19.625,,28.5,,31.5,9.166666667,20.53125,33.625,25.6875,,26,,13.625,,,6.25,,8.59375,22.6875,,17.09375,,,,41.71875,,48.75,34.375,,36.3125,,,44.5,,396.875,12,,,42.6876,4.604166667,53.9375,,,,14.0625,
27 10 1998,18.3125,,28,,32,9.222222222,19.8125,34.75,25.5,,25.75,,14,,,6.078125,,8.265625,22.5625,,18.25,,,,44.6875,,50.8125,36.03125,,36.09375,,,43,,417.1875,11.9375,,,45.125,4.510416667,55,,,,14.375,
28 10 1998,17.8125,,28.0625,,32.0625,9.222222222,19.5625,33.5625,26.25,,25.25,,13.59375,,,6.203125,,8.046875,22.375,,19.125,,,,42.96875,,51.1875,36.25,,36.5625,,,42.125,,393.75,12,,,47.25,4.692716667,54.875,,,,14.0625,
29 10 1998,17.5625,,28.5,,32.5,9.055555556,19.875,34.6875,26.6875,,25.75,,13.6875,,,6.234375,,8,22.625,,18.9375,,,,43.75,,51.5,36.9375,,36.8125,,,43,,367.1875,12.4375,,,46,4.78125,48,,,,14.125,
30 10 1998,17.75,,28.8125,,32.375,9.388888889,20.0625,35.4375,26.875,,26.3125,,14.28125,,,6.4375,,8.09375,23,,19.0625,,,,45,,53.125,37.9375,,36.875,,,44.4375,,375,13.9375,,,45,4.927083333,49.5,,,,14.5,
2 11 1998,17.5625,,29.5625,,32.5,9.75,21.65625,35.25,27,,27.1875,,14.46875,,,6.421875,,9.234375,23.5625,,19.0625,,,,48.90625,,53.9375,38.1875,,36.875,,,43.8125,,403.125,15,,,49,4.989583333,53,,,,15.25,
3 11 1998,17.6875,,29.875,,32.625,9.388888889,23,34.875,27.3125,,27.0625,,14.375,,,6,,9.28125,24,,18.96875,,,,47.1875,,54.5625,37.90625,,37.5,,,44.75,,437.5,15.5,,,48.875,4.96875,50.375,,,,14.75,
4 11 1998,18.375,,31.125,,34.0625,9.583333333,23.59375,35.3125,28.5625,,27.3125,,15.46875,,,6.171875,,9.6875,24.9375,,19.125,,,,49.21875,,54.4375,37.6875,,38.25,,,45.25,,428.125,15.625,,,49.5,5.104166667,52.375,,,,15.0625,
5 11 1998,18.4375,,31.0625,,34.25,10.27777778,23.875,34.3125,27.875,,28.375,,15.0625,,,6.5625,,9.90625,25.375,,19.25,,,,52.5,,54.1875,38.5625,,39.8125,,,46,,409.375,15.125,,,49.75,5.302083333,52.875,,,,15,
6 11 1998,18.5,,31.25,,35.6875,9.833333333,23.78125,34.5,28.4375,,28.5,,15.375,,,7.109375,,9.8125,24.4375,,19.46875,,,,57.8125,,53.4375,38.78125,,38.875,,,45.8125,,427.345,15.3125,,,50,5.239583333,53.4375,,,,14.6875,
9 11 1998,18.375,,31,,35.125,9.527777778,23.59375,34.375,28,,27.875,,15.34375,,,7.4375,,9.90625,24,,18.78125,,,,62.5,,53.25,38.90625,,38.125,,,45.3125,,395.3125,14.8125,,,50.25,5.302083333,53.0625,,,,14.6875,
10 11 1998,17.75,,29.9375,,34.875,9.444444444,22.75,34.25,23.75,,27.25,,14.34375,,,6.859375,,9.65625,24,,19.40625,,,,56.875,,52.1875,38.625,,37.70315,,,45.8125,,384.375,15.125,,,51.125,5.25,52,,,,14.0625,
11 11 1998,17.25,,29.5,,34.625,9.361111111,23.03125,33.4375,24.0625,,27.5625,,13.8125,,,6.515625,,9.5,23.9375,,18.46875,,,,60.3125,,52.3125,38.65625,,36.5625,,,45.8125,,417.1875,15,,,51.5,5.583333333,51.75,,,,13.6875,
12 11 1998,16.8125,,29.375,,34.3125,9.361111111,22.75,34.25,25.1875,,26.6875,,13.3125,,,6.46875,,9.484375,23.5,,19.5,,,,55.3125,,52.125,38.9375,,36.875,,,46.3125,,412.5,15.0625,,,49,5.489583333,51.875,,,,13.5,
13 11 1998,17,,29.5,,34.875,9.527777778,22.6875,34.125,25.9375,,27.875,,13.59375,,,6.5625,,9.984375,22.5625,,19.03125,,,,55.3125,,52.5625,39,,37.9375,,,47.4375,,389.0625,15,,,49.75,5.53125,51.25,,,,14,
16 11 1998,17.125,,29.4375,,34.5625,9.666666667,22.46875,34.4375,26.375,,28.375,,13.4375,,,6.328125,,10.046875,22,,19.65625,,,,54.84375,,52.875,40.09375,,39.1875,,,47.8125,,390.625,15.3125,,,52.5,5.40625,49.75,,,,14,
17 11 1998,17,,30.625,,34.8125,9.833333333,22.4375,33.625,26.5,,28.375,,13.40625,,,6.4375,,10.578125,21.375,,19.34375,,,,56.25,,53.125,40.3125,,39.9375,,,47.125,,395.3125,16,,,55.5,5.510416667,49.75,,,,14,
18 11 1998,16.9375,,30.375,,34.8125,10.02777778,22.25,33.125,26.75,,28.625,,13.25,,,6.234375,,10.625,21.1875,,19.125,,,,57.5,,52.5625,40.03125,,40.6875,,,46.625,,417.1875,16.6875,,,57.125,5.59375,52.375,,,,13.9375,
19 11 1998,16.75,,30.625,,35,9.555555556,22.625,33.375,26,,29,,13.4375,,,6.40625,,10.484375,20.9375,,19,,,,58.125,,53.1875,40.375,,41.0469,,,47,,490.625,17,,,55.75,5.625,55,,,,14.25,
20 11 1998,16.625,,30.875,,35,9.361111111,22.625,32.8125,26.1875,,29.5,,13.09375,,,6.4375,,10.578125,21,,18.53125,,,,59.6875,,54.0625,40.75,,41.3125,,,48.125,,493.75,17.4375,,,56.5,5.802083333,52.0625,,,,15,
23 11 1998,17,,31.6875,,36.0625,9.611111111,23.78125,33.875,27.1875,,29.8125,,13,,,6.5,,10.8125,21.1875,,19.125,,,,65,,57.5,41.9375,,41.89065,,,52.625,,529.6875,17.625,,,58.75,6.145833333,55.375,,,,14.9375,
24 11 1998,17.75,,31.1875,,36.3125,10.13888889,24.4375,33.8125,26.25,,30.3125,,13,,,6.5,,10.75,22.375,,19.59375,,,,66.875,,57.75,42.71875,,41.5625,,,55.6875,,565.625,17,,,62,5.833333333,55,,,,15.0625,
25 11 1998,18,,31.3125,,35.3125,9.805555556,24.4375,33.6875,26.1875,,30.125,,12.90625,,,6.625,,10.75,22.9375,,19.5625,,,,69.0625,,57,42.9375,,41.6875,,,54.9375,,681.25,17.75,,,61,5.770833333,54.3125,,,,15.25,
27 11 1998,17.125,,31.75,,35.1875,9.944444444,24.46875,33.75,26.4375,,30.1875,,13,,,6.328125,,10.953125,22.1875,,19.28125,,,,72.96875,,56.0625,42.71875,,41.21875,,,54.4375,,909.375,17.6875,,,69.5,5.979166667,55.5,,,,15.375,
30 11 1998,17,,32.3125,,34.75,9.638888889,23.5,34,26.25,,30.125,,12.59375,,,6.359375,,10.921875,20.6875,,18.4375,,,,67.65625,,55.1875,41.84375,,40.375,,,53.875,,665.625,18.3125,,,63.125,5.708333333,54.1875,,,,14.6875,
1 12 1998,16.75,,31.625,,34.75,9.833333333,22.5625,34.25,25.25,,29.875,,12.8125,,,6.1875,,10.765625,22.0625,,18.75,,,,63.59375,,54.8125,41.90625,,40.53125,,,55.875,,612.5,18.5,,,63.625,6.15625,57.875,,,,14.4375,
2 12 1998,17.0625,,27.5,,35.5625,9.888888889,22,34.25,24.75,,29.6875,,13.625,,,6.6875,,10.609375,22.0625,,19.03125,,,,62.5,,53.625,42.25,,41.14065,,,54.8125,,621.875,18.4375,,,67.75,6.052083333,58.25,,,,14.5625,
3 12 1998,17.0625,,28.125,,35.25,9.722222222,20.71875,34.0625,23.0625,,30,,13.40625,,,6.703125,,10.40625,21.0625,,19.21875,,,,57.96875,,54,42.5625,,40.625,,,53.375,,593.75,18.375,,,61.25,5.833333333,62.1875,,,,14.5,
4 12 1998,17.1875,,29.625,,36.375,9.833333333,20.90625,33.875,22.9375,,31,,13.75,,,6.921875,,10.5,21.6875,,19.9375,,,,60,,54.625,42.75,,42.9375,,,53.8125,,626.5625,18.375,,,58.25,6.09375,60,,,,15.0625,
7 12 1998,17,,29.5,,36.75,9.972222222,21.71875,34.4375,22.625,,32.0625,,14.5,,,7.171875,,10.875,22.25,,21.09375,,,,64.0625,,54.5625,43.25,,42.6875,,,53.625,,735.9375,18.75,,,58.75,6.104166667,61.4375,,,,14.75,
8 12 1998,17.4375,,29.125,,36.125,10.16666667,21.375,35.5,21.5625,,31.4375,,15.0625,,,7.03125,,10.765625,21.6875,,20.15625,,,,66.5625,,55.25,42.3125,,40.84375,,,52.75,,760.9375,20,,,56.375,5.885416667,60,,,,14.5625,
9 12 1998,17.3125,,29.375,,36.125,10.11111111,22.90625,34.625,22.9375,,31.4375,,15.0625,,,7.078125,,10.484375,22.125,,19.5625,,,,68.59375,,55.375,42.34375,,40.40625,,,53,,843.75,18.8125,,,57.375,6.104166667,58.6875,,,,14.4375,
10 12 1998,17.3125,,28.1875,,35.4375,9.972222222,22.40625,33,22.8125,,30.625,,14.5625,,,7.140625,,10.0625,21.375,,19.125,,,,68.125,,55.0625,41.15625,,40.4375,,,52.75,,793.75,18.875,,,54.5,5.822916667,57.875,,,,14,
11 12 1998,17.0625,,27.6875,,35.8125,9.611111111,22.03125,32.8125,24,,30.6875,,14.5625,,,7.03125,,9.9375,21.5625,,19.28125,,,,67.03125,,55,41,,39.9375,,,55.0625,,853.125,18.9375,,,53.75,6.208333333,57.375,,,,14.3125,
14 12 1998,17.125,,28,,35.25,9.5,21.5,32.75,22.75,,30.5625,,14.40625,,,6.875,,9.890625,20.9375,,18.5,,,,65.625,,52.75,40.28125,,39.34375,,,54.5,,881.25,18.9375,,,50,6.1875,55.8125,,,,14.3125,
15 12 1998,17.3125,,27.75,,35.5625,9.388888889,21.71875,32.0625,21.75,,30.5,,14.53125,,,6.90625,,10.578125,20.9375,,18.875,,,,67.5,,53.625,39.625,,39.5625,,,54.9375,,850,18.875,,,55.125,6.59375,59.375,,,,14.375,
16 12 1998,18,,27.6875,,35.4375,9.166666667,21.40625,33.25,22,,30.75,,14.375,,,6.75,,10.390625,20.0625,,19.25,,,,66.25,,52.625,40.0625,,38.59375,,,55,,817.1875,19.3125,,,54,6.4375,58.25,,,,13.9375,
17 12 1998,18.125,,27.75,,35.875,9.5,21.1875,33.1875,21.75,,31,,14.9375,,,6.671875,,10.359375,20.8125,,20.90625,,,,67.34375,,57.25,41.25,,40.875,,,55.8125,,810.9375,19,,,52.625,6.53125,59.125,,,,14.125,
18 12 1998,18.0625,,28.375,,35.3125,9.805555556,20.96875,34.125,21.5625,,32,,14.75,,,6.71875,,10.734375,19.5625,,20.0625,,,,69.84375,,55.9375,40.28125,,41.5,,,54.875,,857.8125,18.9375,,,54.75,6.552083333,63.5,,,,13.8125,
21 12 1998,18,,27.75,,35.4375,9.75,21.25,34.0625,22.25,,32.0625,,14.25,,,6.84375,,11.578125,21.125,,20.65625,,,,80.3125,,56.75,41.1875,,42.34375,,,57.875,,884.375,19.25,,,56,6.510416667,67.125,,,,14,
22 12 1998,17.75,,27.5625,,35.875,9.638888889,20.875,34.25,25.1875,,32.0625,,15.0625,,,7.03125,,11.796875,20.9375,,20.9375,,,,96.09375,,56.25,40.75,,42.9375,,,56,,825,19.875,,,58.125,6.65625,63.5,,,,13.8125,
23 12 1998,17.75,,28.0625,,36,9.694444444,19.3125,34.5,27.125,,32.875,,14.84375,,,7.09375,,11.921875,20.3125,,21.125,,,,111.875,,56.875,40.875,,43.34375,,,58,,826.5625,21.375,,,66.375,6.947916667,65.125,,,,13.0625,
24 12 1998,17.875,,28.0625,,35.4375,9.75,19.75,34.5625,29.0625,,33.25,,14.78125,,,6.96875,,11.953125,20.6875,,21.25,,,,112.5,,56.4375,40.78125,,43.34375,,,57.75,,815.625,22,,,66,6.864583333,64.75,,,,13.6875,
28 12 1998,18.125,,28.8125,,35.9375,9.861111111,20,34.4375,29.125,,33.25,,15.1875,,,6.796875,,11.890625,20.25,,21.375,,,,141.875,,56.3125,41.34375,,43.6875,,,57.625,,865.625,22.5625,,,64.625,7.3125,63.9375,,,,13.625,
29 12 1998,18.4375,,29.375,,37,9.888888889,19.84375,34.9375,30.5,,33.0625,,15.0625,,,7.03125,,12.25,20.3125,,21.9375,,,,150.3125,,56.3125,41.34375,,43.8125,,,58.75,,842.1875,21.5,,,64,7.416666667,66.625,,,,13.875,
30 12 1998,18.0625,,29.5625,,36.4375,10.27777778,20.53125,34.3125,32,,32.9375,,14.75,,,7.078125,,12.21875,21.1875,,22,,,,127.03125,,55.8125,41.4375,,43.78125,,,59.9375,,801.5625,19.5,,,65.375,7.291666667,68.25,,,,13.625,
31 12 1998,18.3125,,30.1875,,36.5625,10.08333333,22.25,34.8125,33.125,,32.9375,,14.375,,,6.953125,,12.96875,21.25,,21.9375,,,,116.95325,,54.875,40.90625,,43.65625,,,58.375,,800,22.375,,,66.25,7.1875,69.375,,,,13.8125,
4 01 1999,17.9375,,29.9375,,35.9375,10.19444444,21.4375,35,31.1875,,32.9375,,14.71875,,,7.3125,,13.109375,21.125,,22,,,,138.59375,,55.25,40.90625,,43.53125,,,56.875,,840.625,21.75,,,65,7.166666667,68.875,,,,14.75,
5 01 1999,18.375,,30.75,,37.375,10.83333333,20.9375,34.9375,30.9375,,32.875,,14.6875,,,7.6875,,12.984375,20.875,,21.3125,,,,135.15625,,54.8125,41.34375,,43.1875,,,58.8125,,812.5,20.0625,,,65,7.385416667,66.625,,,,14.375,
6 01 1999,19.0625,,31.4375,,36.625,10.97222222,21,36.75,31.8125,,33.875,,15.0625,,,7.8125,,14.203125,21.1875,,21.5625,,,,135.78125,,55.375,41.125,,43.8594,,,60.25,,778.125,19.5,,,65.75,7.729166667,66.5,,,,14.0625,
7 01 1999,19.0625,,30.8125,,37.125,11.33333333,21.46875,35.5625,31.625,,34,,14.90625,,,7.40625,,14.453125,21.4375,,21.375,,,,160.15625,,54.625,41.125,,43.8125,,,61.125,,750,18.625,,,70.5,7.604166667,68.9375,,,,13.5625,
8 01 1999,19.625,,30.375,,36.9375,12.69444444,23.5,36.1875,32,,33.8125,,14.4375,,,7.421875,,15.65625,21.5,,20.78125,,,,169.0625,,55.5,41.84375,,44.0625,,,61.875,,787.5,18.5625,,,69,7.708333333,69.75,,,,14.1875,
11 01 1999,19.0625,,29.8125,,36.3125,12,23.71875,36.1875,31.25,,33.875,,14.3125,,,7.46875,,15.09375,21.75,,20.4375,,,,221.25,,54.4375,40.65625,,42.9375,,,60.375,,843.75,18.375,,,70.125,7.864583333,69.375,,,,14.4375,
12 01 1999,18.3125,,29.875,,36.3125,11.58333333,22.84375,35.5625,30.75,,33.9375,,14.4375,,,7.484375,,15,20.9375,,19.875,,,,252.34375,,52.5,39.96875,,41.75,,,59.625,,762.5,18.6875,,,67.75,7.65625,63.5,,,,14,
13 01 1999,18.4375,,29.5,,36.125,11.72222222,22.6875,34.5,31.6875,,34.0625,,14.75,,,7.578125,,15.046875,20.375,,20.5,,,,232.1875,,51.6875,39.78125,,41.75,,,58.125,,781.25,18.375,,,66,7.625,68.125,,,,13.8125,
14 01 1999,18.125,,29.0625,,36,11.66666667,22.125,33.75,33.125,,33.625,,13.9375,,,7.359375,,14.9375,20.3125,,21.78125,,,,214.375,,51.125,39.78125,,41.25,,,57.875,,778.125,18.5625,,,63,7.4375,69.875,,,,13.625,
15 01 1999,18.8125,,29.6875,,36.3125,11.72222222,22.34375,35.4375,34.5,,33.125,,13.875,,,7.25,,14.4375,20,,22.15625,,,,215,,52,40.21875,,42.45315,,,59.3125,,812.5,18.8125,,,64.375,7.854166667,78.625,,,,14.375,
19 01 1999,18,,29.125,,36.5,12.44444444,22.25,34.9375,34.0625,,33.3125,,13.90625,,,7.265625,,15.75,20.375,,21.8125,,,,225.46875,,51.375,40.25,,41.4375,,,60.125,,950,17.625,,,68.25,8.614583333,77.5,,,,13.9375,
20 01 1999,17.875,,29.25,,35.8125,11.83333333,23.25,35.5,34.375,,33.4375,,14.03125,,,7.140625,,15.359375,20,,21.75,,,,216.25,,51.1875,39.9375,,42.1875,,,60.375,,1029.6875,18.125,,,69,8.479166667,79,,,,13.6875,
21 01 1999,18.125,,28.75,,35.5,11.91666667,23.03125,35.0625,34.375,,33.5,,13.40625,,,6.796875,,14.921875,20.0625,,21.40625,,,,193.4375,,48.8125,39.75,,42.4375,,,60.6875,,1025,17.875,,,66.5,8.114583333,76.75,,,,13.6875,
22 01 1999,17.5,,29.0625,,35.1875,11.86111111,23.5,34.5,34.6875,,33.3125,,13.6875,,,6.96875,,15.015625,20.5,,20.9375,,,,195.9375,,48.3125,39.5,,41.2344,,,59.25,,1025,16.375,,,65.25,8.3125,72.8125,,,,12.5,
25 01 1999,18.4375,,29.0625,,35.5,11.80555556,19,34.4375,35.0625,,33.5625,,14.25,,,7.09375,,14.984375,20.375,,21,,,,199.375,,48.75,40.0625,,42.25,,,60.375,,1040.625,15.5,,,64.25,8.510416667,69.75,,,,11.875,
26 01 1999,19.0625,,28.5,,35.4375,11.88888889,18.96875,34.3125,34.625,,32.4375,,14.875,,,7.25,,14.84375,20.8125,,20.9375,,,,200.3125,,51.625,40.15625,,41.875,,,59.0625,,1040.625,16.5,,,67.25,8.8125,81.75,,,,11.4375,
27 01 1999,19.25,,28.5625,,35.125,11.52777778,19,33.75,33,,32.0625,,14.3125,,,7.203125,,14.578125,21.0625,,21.46875,,,,208.90625,,50.6875,40.28125,,40.625,,,58.25,,1128.125,16.1875,,,69,8.5,77.125,,,,11.4375,
28 01 1999,19.8125,,28.0625,,36,11.27777778,19.0625,33.625,34.25,,32.8125,,13.78125,,,7.359375,,14.1875,21,,21.40625,,,,248.75,,51.6875,40.75,,42.125,,,59.75,,1025,17.875,,,72.5,8.947916667,80.75,,,,11.3125,
29 01 1999,20.0625,,27.1875,,35.625,11.97222222,18.875,34,35.25,,33.875,,14.09375,,,7.59375,,14.40625,20.9375,,21.4375,,,,275.9375,,51.9375,41.65625,,43.28125,,,60.4375,,1046.875,18,,,72,9.229166667,91.125,,,,11.125,
1 02 1999,19.9375,,28.5,,34.8125,12.19444444,20.125,33.25,35.0625,,33.9375,,14.34375,,,7.59375,,14.28125,21.3125,,22.46875,,,,312.1875,,50.5625,40.53125,,42.4375,,,59.25,,1050,18.5,,,75.25,9.854166667,90.8125,,,,11.3125,
2 02 1999,20,,28,,34.5625,11.80555556,19.6875,33.375,34.9375,,33.9375,,13.59375,,,7.234375,,14.53125,20.375,,22.28125,,,,291.25,,50,39.8125,,41.875,,,57.3125,,1000,21.75,,,74.125,9.802083333,86.125,,,,11.125,
3 02 1999,19.9375,,28.9375,,35.625,12.19444444,19.8125,33.0625,34.3125,,35,,13.1875,,,6.65625,,14.296875,21.5,,24.125,,,,276.25,,50.625,39.96875,,43.3125,,,56.5,,1031.25,22.25,,,75.25,10.125,85.375,,,,11.6875,
4 02 1999,19.9375,,28.25,,35.625,12.11111111,19.46875,32.5,33.875,,34.125,,12.84375,,,6.625,,14.046875,21.5625,,24.28125,,,,267.5,,50.75,40.4375,,42.15625,,,57,,1040.625,21.25,,,77.5,9.71875,81.625,,,,12.3125,
5 02 1999,20.25,,28.375,,35.125,12.16666667,19.5,32.25,32.875,,33.375,,12.71875,,,6.3125,,14.25,21.25,,24.625,,,,244.6875,,50.625,40.1875,,41.1875,,,55.75,,1000,20.125,,,75.125,9.364583333,76.125,,,,12.0625,
8 02 1999,20,,28.3125,,35.25,12.16666667,19.01565,31,31.8125,,33.625,,12.4375,,,6.484375,,14.65625,21.125,,25.0625,,,,228.75,,50.4375,41.5625,,42.32815,,,56.6875,,987.5,19.4375,,,75.875,9.5625,75.5625,,,,11.875,
9 02 1999,19.9375,,28.0625,,35.0625,12.33333333,18.375,31.5625,31.375,,33.5,,12.84375,,,6.375,,14.390625,20.625,,24.6875,,,,200.9375,,50.8125,41.65625,,42.4219,,,55.8125,,962.5,18.5,,,83.25,9.104166667,76.9375,,,,11.875,
10 02 1999,19.875,,27.75,,35.3125,12.52777778,17.90625,31.125,30.5,,33.75,,12.59375,,,6.234375,,13.9375,20.25,,23.96875,,,,213.75,,50.75,41.59375,,42.15625,,,48.25,,881.25,17.5625,,,78.5,8.947916667,79.25,,,,11.875,
11 02 1999,19.4375,,28,,34.5,12.44444444,17.96875,31.25,32.9375,,34.9375,,12.625,,,6.21875,,14.296875,20,,24.375,,,,241.25,,51,43.21875,,44.875,,,46.875,,985.9375,18.375,,,80,9.927083333,84.375,,,,11.625,
12 02 1999,19.125,,26.375,,34,12.75,17.96875,30.4375,32.1875,,34.5,,12.5,,,6.03125,,13.5625,20.4375,,24.78125,,,,230,,50.4375,42.0625,,44,,,45.3125,,996.875,18.375,,,76,9.447916667,82.9375,,,,11.375,
